Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,6,4,6,10,115,2,131,"0,00%","148,2","37,3","15,33"
Total,1000,6,4,6,10,115,2,131,"0,00%","148,2","37,3","15,33"
