Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,4,3,4,7,78,1,125,"0,00%","396,8","100,0","10,73"
Total,3000,4,3,4,7,78,1,125,"0,00%","396,8","100,0","10,73"
