Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,5,4,5,7,95,2,123,"0,00%","115,4","29,1","13,01"
Total,1000,5,4,5,7,95,2,123,"0,00%","115,4","29,1","13,01"
