Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,4,3,4,4,89,3,106,"0,00%","156,2","60,6","11,32"
Total,1000,4,3,4,4,89,3,106,"0,00%","156,2","60,6","11,32"
