Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,3,1,2,3,130,1,169,"0,00%","422,8","163,9","18,25"
Total,3000,3,1,2,3,130,1,169,"0,00%","422,8","163,9","18,25"
