Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,53,11,22,401,1009,8,1011,"0,00%","119,3","49,1","163,14"
Total,1000,53,11,22,401,1009,8,1011,"0,00%","119,3","49,1","163,14"
