Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,80,12,82,710,1093,9,1170,"0,00%","330,7","135,9","238,67"
Total,3000,80,12,82,710,1093,9,1170,"0,00%","330,7","135,9","238,67"
