Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,5,4,5,7,83,2,92,"0,00%","119,5","45,4","9,77"
Total,1000,5,4,5,7,83,2,92,"0,00%","119,5","45,4","9,77"
