Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,3,2,3,3,60,2,119,"0,00%","282,2","67,2","9,93"
Total,2000,3,2,3,3,60,2,119,"0,00%","282,2","67,2","9,93"
