Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,3,1,2,2,102,1,170,"0,00%","402,6","95,9","15,32"
Total,3000,3,1,2,2,102,1,170,"0,00%","402,6","95,9","15,32"
