timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1549793188284,0,18.191.199.28 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549793188285,7869,18.191.199.28 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549793189285,250,18.191.199.28 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549793189285,7869,18.191.199.28 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549793190285,249,18.191.199.28 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549793190286,7869,18.191.199.28 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549793191286,0,18.191.199.28 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549793191286,7869,18.191.199.28 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549793192286,125,18.191.199.28 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549793192286,7869,18.191.199.28 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549793193287,125,18.191.199.28 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549793193287,7869,18.191.199.28 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549793194287,125,18.191.199.28 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549793194287,7869,18.191.199.28 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549793195287,125,18.191.199.28 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549793195288,7869,18.191.199.28 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549793196288,249,18.191.199.28 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549793196288,7869,18.191.199.28 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549793197288,125,18.191.199.28 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549793197288,7869,18.191.199.28 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549793198289,125,18.191.199.28 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549793198289,7869,18.191.199.28 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549793199289,125,18.191.199.28 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549793199289,7869,18.191.199.28 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549793200290,125,18.191.199.28 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549793200290,7869,18.191.199.28 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549793201290,125,18.191.199.28 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549793201290,7869,18.191.199.28 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549793202290,249,18.191.199.28 CPU,,,,,true,,0,0,0,0,null,0,0,0
