timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1549891720198,87723,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891720198,11661,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891721199,96692,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891721199,11661,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891722199,97741,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891722199,21909,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891723199,95701,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891723199,23625,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891724200,96733,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891724200,24547,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891725200,98745,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891725200,24810,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891726200,96754,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891726200,25073,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891727201,98746,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891727201,25077,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891728201,98626,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891728201,25214,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891729202,98372,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891729202,25232,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891730202,98375,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891730202,25306,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891731203,97747,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891731203,25575,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891732203,98501,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891732203,25622,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891733203,98372,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891733203,30662,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891734203,98750,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891734203,30684,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891735204,99128,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891735204,30693,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891736204,98490,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891736204,31020,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891737204,98501,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891737204,31031,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891738204,98750,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891738204,31217,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891739205,98623,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891739205,31203,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891740205,98623,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891740205,31228,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891741205,98256,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891741205,31679,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891742205,98501,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891742205,31732,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891743206,98750,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
