timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1549892004591,1893,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549892004592,8328,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549892005592,74300,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549892005592,11137,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549892006592,95586,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549892006592,17726,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549892007593,95969,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549892007593,23197,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549892008593,97125,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549892008593,24193,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549892009593,98494,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549892009593,25205,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549892010594,98880,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549892010594,25236,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549892011594,98000,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549892011594,25472,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549892012594,98750,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549892012594,25459,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549892013594,98623,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549892013595,25484,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549892014595,98876,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549892014595,25496,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549892015595,98748,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549892015595,25781,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549892016595,99000,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549892016595,25841,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549892017596,98127,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549892017596,25997,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549892018596,98498,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
