Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,2,1,1,2,56,0,90,"0,00%","155,4","63,6","8,54"
Total,1000,2,1,1,2,56,0,90,"0,00%","155,4","63,6","8,54"
