Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,2,1,2,2,73,1,118,"0,00%","293,3","120,0","9,59"
Total,2000,2,1,2,2,73,1,118,"0,00%","293,3","120,0","9,59"
