Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,2342,2396,3700,3949,4331,157,4878,"0,00%","92,9","38,2","1069,75"
Total,1000,2342,2396,3700,3949,4331,157,4878,"0,00%","92,9","38,2","1069,75"
