Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,12,4,5,29,241,3,342,"0,00%","96,3","45,8","38,50"
Total,1000,12,4,5,29,241,3,342,"0,00%","96,3","45,8","38,50"
