Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,22,6,7,26,1002,5,1008,"0,00%","274,0","130,6","106,93"
Total,3000,22,6,7,26,1002,5,1008,"0,00%","274,0","130,6","106,93"
