Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,11,9,14,19,102,6,117,"0,00%","118,0","44,8","12,23"
Total,1000,11,9,14,19,102,6,117,"0,00%","118,0","44,8","12,23"
