Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,6,4,6,9,129,2,170,"0,00%","332,6","126,4","17,30"
Total,3000,6,4,6,9,129,2,170,"0,00%","332,6","126,4","17,30"
