Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,8,3,5,8,200,1,243,"0,00%","392,2","98,8","30,03"
Total,3000,8,3,5,8,200,1,243,"0,00%","392,2","98,8","30,03"
