Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,8,3,6,11,206,2,241,"0,00%","278,0","70,1","27,95"
Total,2000,8,3,6,11,206,2,241,"0,00%","278,0","70,1","27,95"
