Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,4,3,5,6,80,1,129,"0,00%","277,4","69,9","11,48"
Total,2000,4,3,5,6,80,1,129,"0,00%","277,4","69,9","11,48"
