Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,6,4,6,8,121,2,142,"0,00%","150,4","37,9","17,34"
Total,1000,6,4,6,8,121,2,142,"0,00%","150,4","37,9","17,34"
