Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,3,2,2,3,24,1,1002,"0,00%","325,2","120,4","27,03"
Total,3000,3,2,2,3,24,1,1002,"0,00%","325,2","120,4","27,03"
