Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,2,2,2,3,41,1,103,"0,00%","228,0","84,4","8,26"
Total,2000,2,2,2,3,41,1,103,"0,00%","228,0","84,4","8,26"
