Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,2,1,2,2,85,1,105,"0,00%","118,5","43,9","11,04"
Total,1000,2,1,2,2,85,1,105,"0,00%","118,5","43,9","11,04"
