Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,5,2,3,5,135,2,185,"0,00%","418,3","171,1","19,85"
Total,3000,5,2,3,5,135,2,185,"0,00%","418,3","171,1","19,85"
