Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,3,1,1,2,130,0,187,"0,00%","412,0","168,6","18,44"
Total,3000,3,1,1,2,130,0,187,"0,00%","412,0","168,6","18,44"
