Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,4,2,2,3,127,1,148,"0,00%","154,1","57,0","17,38"
Total,1000,4,2,2,3,127,1,148,"0,00%","154,1","57,0","17,38"
