timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1549586416312,8173,18.191.170.119 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549586416312,10997,18.191.170.119 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549586417313,23175,18.191.170.119 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549586417313,11413,18.191.170.119 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549586418313,80327,18.191.170.119 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549586418313,12253,18.191.170.119 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549586419313,84096,18.191.170.119 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549586419313,13304,18.191.170.119 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549586420314,87088,18.191.170.119 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549586420314,14420,18.191.170.119 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549586421314,87104,18.191.170.119 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549586421314,15235,18.191.170.119 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549586422314,90577,18.191.170.119 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549586422314,16124,18.191.170.119 Memory,,,,,true,,0,0,0,0,null,0,0,0
