Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,2,2,3,3,16,2,75,"0,00%","119,6","48,9","5,77"
Total,1000,2,2,3,3,16,2,75,"0,00%","119,6","48,9","5,77"
