Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,2,1,1,2,76,0,131,"0,00%","334,4","136,8","10,79"
Total,3000,2,1,1,2,76,0,131,"0,00%","334,4","136,8","10,79"
