Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,2,1,1,2,93,0,111,"0,00%","232,0","94,9","11,98"
Total,2000,2,1,1,2,93,0,111,"0,00%","232,0","94,9","11,98"
