Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,3,1,2,2,111,1,161,"0,00%","228,8","93,6","14,63"
Total,2000,3,1,2,2,111,1,161,"0,00%","228,8","93,6","14,63"
