Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,1,1,1,1,41,0,95,"0,00%","231,3","94,6","8,00"
Total,2000,1,1,1,1,41,0,95,"0,00%","231,3","94,6","8,00"
