Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,3,2,3,3,51,2,112,"0,00%","335,6","137,3","9,64"
Total,3000,3,2,3,3,51,2,112,"0,00%","335,6","137,3","9,64"
