Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,2,1,2,2,54,1,112,"0,00%","333,1","136,3","8,94"
Total,3000,2,1,2,2,54,1,112,"0,00%","333,1","136,3","8,94"
