Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,4,3,4,4,113,2,164,"0,00%","322,9","107,0","14,30"
Total,3000,4,3,4,4,113,2,164,"0,00%","322,9","107,0","14,30"
