Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,4,2,2,2,136,1,162,"0,00%","222,8","73,8","17,75"
Total,2000,4,2,2,2,136,1,162,"0,00%","222,8","73,8","17,75"
