Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,7,5,6,7,111,4,126,"0,00%","115,9","38,6","13,77"
Total,1000,7,5,6,7,111,4,126,"0,00%","115,9","38,6","13,77"
