Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,5,2,3,3,141,2,179,"0,00%","295,0","131,4","20,51"
Total,2000,5,2,3,3,141,2,179,"0,00%","295,0","131,4","20,51"
