Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,5,2,3,4,113,2,131,"0,00%","155,0","69,1","16,21"
Total,1000,5,2,3,4,113,2,131,"0,00%","155,0","69,1","16,21"
