Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,4,3,4,4,80,2,144,"0,00%","402,3","133,2","12,53"
Total,3000,4,3,4,4,80,2,144,"0,00%","402,3","133,2","12,53"
