Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,7,5,6,7,110,4,125,"0,00%","150,2","50,0","15,31"
Total,1000,7,5,6,7,110,4,125,"0,00%","150,2","50,0","15,31"
