Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,3,2,2,2,103,1,118,"0,00%","150,7","49,9","14,33"
Total,1000,3,2,2,2,103,1,118,"0,00%","150,7","49,9","14,33"
