Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,6,5,6,6,100,4,136,"0,00%","280,5","93,4","12,45"
Total,2000,6,5,6,6,100,4,136,"0,00%","280,5","93,4","12,45"
