Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,2,2,3,3,31,1,89,"0,00%","229,1","88,8","7,05"
Total,2000,2,2,3,3,31,1,89,"0,00%","229,1","88,8","7,05"
