Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,2,2,2,2,62,1,141,"0,00%","321,3","106,4","11,80"
Total,3000,2,2,2,2,62,1,141,"0,00%","321,3","106,4","11,80"
