Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,4,3,4,4,98,2,142,"0,00%","223,0","73,9","13,15"
Total,2000,4,3,4,4,98,2,142,"0,00%","223,0","73,9","13,15"
