Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,2,2,2,3,78,1,126,"0,00%","229,0","84,8","10,49"
Total,2000,2,2,2,3,78,1,126,"0,00%","229,0","84,8","10,49"
