Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,2,2,2,3,73,1,137,"0,00%","333,6","123,5","11,91"
Total,3000,2,2,2,3,73,1,137,"0,00%","333,6","123,5","11,91"
