Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,3,2,2,2,106,1,154,"0,00%","402,8","96,0","14,05"
Total,3000,3,2,2,2,106,1,154,"0,00%","402,8","96,0","14,05"
