Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,6,1,2,3,251,0,368,"0,00%","150,9","35,9","36,99"
Total,1000,6,1,2,3,251,0,368,"0,00%","150,9","35,9","36,99"
