Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,3,2,3,3,18,2,89,"0,00%","95,9","42,7","7,18"
Total,1000,3,2,3,3,18,2,89,"0,00%","95,9","42,7","7,18"
