Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,5,4,4,5,116,3,183,"0,00%","273,3","122,0","14,89"
Total,3000,5,4,4,5,116,3,183,"0,00%","273,3","122,0","14,89"
