Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,2,1,2,2,87,1,120,"0,00%","96,0","42,8","12,23"
Total,1000,2,1,2,2,87,1,120,"0,00%","96,0","42,8","12,23"
