Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,4,3,4,5,86,2,159,"0,00%","279,5","92,6","14,20"
Total,2000,4,3,4,5,86,2,159,"0,00%","279,5","92,6","14,20"
