Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,6,5,6,7,84,3,121,"0,00%","282,0","93,9","10,97"
Total,2000,6,5,6,7,84,3,121,"0,00%","282,0","93,9","10,97"
