Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,4,3,4,4,108,2,157,"0,00%","399,4","132,3","14,71"
Total,3000,4,3,4,4,108,2,157,"0,00%","399,4","132,3","14,71"
