Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,6,3,5,7,171,1,184,"0,00%","220,2","55,5","21,58"
Total,2000,6,3,5,7,171,1,184,"0,00%","220,2","55,5","21,58"
