Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,5,3,5,5,109,2,139,"0,00%","116,6","29,4","14,07"
Total,1000,5,3,5,5,109,2,139,"0,00%","116,6","29,4","14,07"
