Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,3,1,2,2,88,1,124,"0,00%","154,6","63,2","12,95"
Total,1000,3,1,2,2,88,1,124,"0,00%","154,6","63,2","12,95"
