Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,3,2,3,3,102,2,129,"0,00%","293,6","120,1","13,05"
Total,2000,3,2,3,3,102,2,129,"0,00%","293,6","120,1","13,05"
